station_id,time,min_value,max_value,mean_value,perc_of_norm
85,2019-04-12,35,78,53,106
85,2019-04-13,56,123,76,152
85,2019-04-14,28,99,51,102
85,2019-04-15,23,137,56,112
85,2019-04-16,14,116,45,90
85,2019-04-17,15,93,40,80
85,2019-04-18,16,102,54,108
85,2019-04-19,9,106,43,86
85,2019-04-20,12,68,35,70
85,2019-04-21,6,50,27,54
85,2019-04-22,13,46,31,62
85,2019-04-23,14,41,27,54
85,2019-04-26,5,35,15,30
85,2019-04-27,12,49,27,54
85,2019-04-28,22,57,41,82
85,2019-04-29,21,54,33,66
85,2019-04-30,19,84,37,74
86,2019-04-01,4,51,22,44
86,2019-04-02,24,70,36,72
86,2019-04-03,38,97,55,110
86,2019-04-04,26,78,48,96
86,2019-04-05,19,80,48,96
86,2019-04-06,54,92,70,140
86,2019-04-07,49,162,79,158
86,2019-04-08,32,149,78,156
86,2019-04-09,48,132,78,156
86,2019-04-10,36,58,47,94
86,2019-04-11,30,64,43,86
86,2019-04-12,31,80,50,100
86,2019-04-13,58,105,71,142
86,2019-04-14,27,94,52,104
86,2019-04-15,21,155,58,116
86,2019-04-16,12,107,43,86
86,2019-04-17,15,300,66,132
86,2019-04-18,15,257,80,160
86,2019-04-19,8,134,55,110
86,2019-04-20,7,98,41,82
86,2019-04-21,5,87,39,78
86,2019-04-22,13,67,35,70
86,2019-04-23,14,48,29,58
86,2019-04-26,5,39,16,32
86,2019-04-27,12,48,27,54
86,2019-04-28,28,59,45,90
86,2019-04-29,22,55,36,72
86,2019-04-30,19,66,35,70
87,2019-04-01,12,102,38,76
87,2019-04-02,21,130,45,90
87,2019-04-03,46,108,67,134
87,2019-04-04,29,79,54,108
87,2019-04-05,20,108,59,118
87,2019-04-06,55,134,77,154
87,2019-04-07,52,130,78,156
87,2019-04-08,38,121,77,154
87,2019-04-09,52,104,73,146
87,2019-04-10,36,97,56,112
87,2019-04-11,39,110,56,112
87,2019-04-12,35,158,65,130
87,2019-04-13,54,149,84,168
87,2019-04-14,28,95,60,120
87,2019-04-15,27,108,58,116
87,2019-04-16,15,98,53,106
87,2019-04-17,26,157,54,108
87,2019-04-18,20,184,85,170
87,2019-04-19,9,158,65,130
87,2019-04-20,13,92,48,96
87,2019-04-21,6,81,36,72
87,2019-04-22,12,64,36,72
87,2019-04-23,18,43,28,56
87,2019-04-26,6,42,20,40
87,2019-04-27,11,52,34,68
87,2019-04-28,34,71,55,110
87,2019-04-29,17,93,39,78
87,2019-04-30,24,57,38,76
88,2019-04-01,7,49,23,46
88,2019-04-03,37,71,54,108
88,2019-04-04,23,78,47,94
88,2019-04-05,18,82,50,100
88,2019-04-06,52,105,67,134
88,2019-04-07,46,121,74,148
88,2019-04-08,28,113,62,124
88,2019-04-09,45,90,65,130
88,2019-04-10,39,58,49,98
88,2019-04-11,35,54,44,88
88,2019-04-12,36,78,50,100
88,2019-04-13,56,91,70,140
88,2019-04-14,27,80,50,100
88,2019-04-15,17,88,41,82
88,2019-04-16,15,87,43,86
88,2019-04-17,21,77,41,82
88,2019-04-18,16,140,64,128
88,2019-04-19,8,98,37,74
88,2019-04-20,7,66,32,64
88,2019-04-21,5,49,26,52
88,2019-04-22,14,64,35,70
88,2019-04-23,16,41,27,54
88,2019-04-26,4,33,15,30
88,2019-04-27,11,48,26,52
88,2019-04-28,25,58,42,84
88,2019-04-29,13,45,26,52
88,2019-04-30,20,54,30,60
89,2019-04-01,6,49,21,42
89,2019-04-03,37,70,52,104
89,2019-04-04,28,68,48,96
89,2019-04-05,19,76,50,100
89,2019-04-06,59,111,69,138
89,2019-04-07,46,114,73,146
89,2019-04-08,31,89,61,122
89,2019-04-09,46,90,65,130
89,2019-04-10,41,55,49,98
89,2019-04-11,35,50,43,86
89,2019-04-12,36,77,48,96
89,2019-04-13,54,84,69,138
89,2019-04-14,28,78,50,100
89,2019-04-15,18,81,40,80
89,2019-04-16,15,76,40,80
89,2019-04-17,24,72,42,84
89,2019-04-18,16,139,57,114
89,2019-04-19,8,125,40,80
89,2019-04-20,7,68,31,62
89,2019-04-21,6,49,26,52
89,2019-04-22,13,52,32,64
89,2019-04-23,16,40,28,56
89,2019-04-26,6,24,14,28
89,2019-04-27,11,48,29,58
89,2019-04-28,23,60,44,88
89,2019-04-29,18,42,27,54
89,2019-04-30,22,56,34,68
90,2019-04-03,35,69,51,102
90,2019-04-04,26,69,47,94
90,2019-04-05,19,68,49,98
90,2019-04-06,58,103,68,136
90,2019-04-07,51,180,75,150
90,2019-04-08,40,88,65,130
90,2019-04-09,53,84,66,132
90,2019-04-10,39,69,53,106
90,2019-04-11,46,68,57,114
90,2019-04-12,39,87,61,122
90,2019-04-13,63,143,87,174
90,2019-04-14,30,96,56,112
90,2019-04-15,24,127,50,100
90,2019-04-16,16,81,45,90
90,2019-04-17,19,158,52,104
90,2019-04-18,16,126,54,108
90,2019-04-19,10,100,39,78
90,2019-04-20,10,72,36,72
90,2019-04-21,6,52,28,56
90,2019-04-22,12,55,34,68
90,2019-04-23,16,38,28,56
90,2019-04-26,6,29,16,32
90,2019-04-27,12,54,32,64
90,2019-04-28,35,60,50,100
90,2019-04-29,25,56,39,78
90,2019-04-30,28,53,38,76
91,2019-04-05,18,73,49,98
91,2019-04-06,58,107,68,136
91,2019-04-07,48,131,78,156
91,2019-04-08,29,120,67,134
91,2019-04-09,48,102,71,142
91,2019-04-10,36,57,49,98
91,2019-04-11,36,58,47,94
91,2019-04-12,37,75,51,102
91,2019-04-13,57,101,74,148
91,2019-04-14,26,87,48,96
91,2019-04-15,18,86,41,82
91,2019-04-16,13,90,44,88
91,2019-04-17,18,88,44,88
91,2019-04-18,14,168,66,132
91,2019-04-19,7,116,42,84
91,2019-04-20,6,72,33,66
91,2019-04-21,5,51,26,52
91,2019-04-22,10,63,33,66
91,2019-04-23,16,41,28,56
91,2019-04-26,6,32,15,30
91,2019-04-27,10,51,31,62
91,2019-04-28,24,63,45,90
91,2019-04-29,19,58,35,70
91,2019-04-30,19,54,31,62
92,2019-04-01,4,60,25,50
92,2019-04-02,25,57,38,76
92,2019-04-03,43,77,58,116
92,2019-04-04,29,220,74,148
92,2019-04-05,22,74,51,102
92,2019-04-06,62,168,86,172
92,2019-04-07,52,135,80,160
92,2019-04-08,34,107,62,124
92,2019-04-09,46,87,64,128
92,2019-04-10,38,65,51,102
92,2019-04-11,38,73,50,100
92,2019-04-12,37,74,53,106
92,2019-04-13,59,117,78,156
92,2019-04-14,29,111,52,104
92,2019-04-15,19,64,45,90
92,2019-04-16,12,72,39,78
92,2019-04-17,20,168,62,124
92,2019-04-18,13,103,51,102
92,2019-04-19,9,86,40,80
92,2019-04-20,9,94,37,74
92,2019-04-21,4,90,35,70
92,2019-04-22,10,54,34,68
92,2019-04-23,19,40,29,58
92,2019-04-26,5,35,17,34
92,2019-04-27,13,101,50,100
92,2019-04-28,30,112,55,110
92,2019-04-29,19,113,47,94
92,2019-04-30,22,56,36,72
929,2019-04-03,27,70,43,86
929,2019-04-04,20,78,42,84
929,2019-04-05,15,59,38,76
929,2019-04-06,48,81,61,122
929,2019-04-07,40,92,65,130
929,2019-04-08,26,88,56,112
929,2019-04-09,46,82,61,122
929,2019-04-10,28,51,38,76
929,2019-04-11,28,51,41,82
929,2019-04-12,26,77,44,88
929,2019-04-13,40,92,65,130
929,2019-04-14,18,84,41,82
929,2019-04-15,17,78,35,70
929,2019-04-16,9,90,36,72
929,2019-04-19,5,85,33,66
929,2019-04-20,5,82,30,60
929,2019-04-21,4,62,26,52
929,2019-04-25,6,36,18,36
929,2019-04-26,3,22,11,22
929,2019-04-27,8,45,20,40
929,2019-04-28,18,55,36,72
929,2019-04-29,11,38,18,36
929,2019-04-30,14,46,27,54
93,2019-04-01,3,58,22,44
93,2019-04-02,22,45,29,58
93,2019-04-03,28,59,45,90
93,2019-04-04,23,63,44,88
93,2019-04-05,16,64,42,84
93,2019-04-06,30,80,59,118
93,2019-04-07,40,90,63,126
93,2019-04-08,30,120,56,112
93,2019-04-09,46,100,61,122
93,2019-04-10,34,62,46,92
93,2019-04-11,31,58,45,90
93,2019-04-12,31,69,48,96
93,2019-04-13,56,122,75,150
93,2019-04-14,22,89,44,88
93,2019-04-15,18,52,36,72
93,2019-04-16,12,56,31,62
93,2019-04-17,19,100,43,86
93,2019-04-18,14,108,47,94
93,2019-04-19,8,122,40,80
93,2019-04-20,7,68,28,56
93,2019-04-21,6,87,37,74
93,2019-04-22,9,136,39,78
93,2019-04-23,16,42,25,50
93,2019-04-26,5,33,16,32
93,2019-04-27,11,68,32,64
93,2019-04-28,27,62,46,92
93,2019-04-29,15,52,29,58
93,2019-04-30,20,58,33,66
930,2019-04-04,27,87,53,106
930,2019-04-05,18,83,49,98
930,2019-04-06,54,100,66,132
930,2019-04-07,37,97,65,130
930,2019-04-08,26,96,61,122
930,2019-04-09,48,94,70,140
930,2019-04-10,33,60,43,86
930,2019-04-11,28,61,40,80
930,2019-04-12,28,67,46,92
930,2019-04-13,35,95,64,128
930,2019-04-14,22,80,44,88
930,2019-04-15,16,81,37,74
930,2019-04-16,12,93,42,84
930,2019-04-17,17,95,40,80
930,2019-04-18,13,124,59,118
930,2019-04-19,6,116,42,84
930,2019-04-20,6,83,35,70
930,2019-04-21,4,90,32,64
930,2019-04-24,10,46,24,48
930,2019-04-25,9,46,26,52
930,2019-04-26,8,40,22,44
930,2019-04-27,10,42,29,58
930,2019-04-28,18,84,43,86
931,2019-04-01,4,31,15,30
931,2019-04-10,24,43,34,68
931,2019-04-11,28,52,37,74
931,2019-04-12,26,65,39,78
931,2019-04-13,43,118,71,142
931,2019-04-14,18,94,40,80
931,2019-04-15,15,94,34,68
931,2019-04-16,10,75,34,68
931,2019-04-17,11,143,36,72
931,2019-04-18,11,128,49,98
931,2019-04-19,7,101,36,72
931,2019-04-20,7,64,26,52
931,2019-04-21,4,38,18,36
931,2019-04-22,8,35,20,40
931,2019-04-23,10,25,17,34
931,2019-04-25,8,28,16,32
931,2019-04-26,6,17,11,22
931,2019-04-27,9,40,19,38
931,2019-04-28,18,45,32,64
931,2019-04-29,13,31,20,40
931,2019-04-30,14,38,24,48
932,2019-04-01,4,40,15,30
932,2019-04-03,29,64,44,88
932,2019-04-04,21,63,41,82
932,2019-04-05,18,62,42,84
932,2019-04-06,50,82,60,120
932,2019-04-07,41,86,61,122
932,2019-04-08,28,76,55,110
932,2019-04-09,46,77,60,120
932,2019-04-10,31,48,40,80
932,2019-04-11,27,51,35,70
932,2019-04-12,24,74,41,82
932,2019-04-13,36,83,59,118
932,2019-04-14,23,80,44,88
932,2019-04-15,19,76,36,72
932,2019-04-16,12,75,34,68
932,2019-04-17,14,62,33,66
932,2019-04-18,14,86,46,92
932,2019-04-19,7,77,33,66
932,2019-04-20,6,58,27,54
932,2019-04-21,3,36,19,38
932,2019-04-22,13,46,28,56
932,2019-04-23,15,34,26,52
932,2019-04-25,7,40,19,38
932,2019-04-26,4,24,11,22
932,2019-04-27,9,49,21,42
932,2019-04-28,18,50,35,70
932,2019-04-29,14,40,22,44
932,2019-04-30,20,48,28,56
933,2019-04-01,4,45,19,38
933,2019-04-03,31,75,47,94
933,2019-04-04,23,68,44,88
933,2019-04-05,16,70,44,88
933,2019-04-06,45,88,62,124
933,2019-04-07,40,105,70,140
933,2019-04-08,26,112,62,124
933,2019-04-09,46,91,65,130
933,2019-04-10,30,62,42,84
933,2019-04-11,26,56,39,78
933,2019-04-12,29,82,47,94
933,2019-04-13,51,102,73,146
933,2019-04-14,21,98,44,88
933,2019-04-15,18,77,43,86
933,2019-04-16,10,102,43,86
933,2019-04-17,12,47,31,62
933,2019-04-18,12,110,48,96
933,2019-04-19,9,100,41,82
933,2019-04-20,6,71,31,62
933,2019-04-21,5,45,20,40
933,2019-04-22,10,43,24,48
933,2019-04-23,10,33,22,44
933,2019-04-25,10,39,21,42
933,2019-04-26,5,31,16,32
933,2019-04-27,10,53,25,50
933,2019-04-28,18,58,40,80
933,2019-04-29,10,33,22,44
933,2019-04-30,20,46,28,56
934,2019-04-01,9,42,19,38
934,2019-04-03,24,56,38,76
934,2019-04-04,20,57,36,72
934,2019-04-05,15,68,41,82
934,2019-04-06,49,84,56,112
934,2019-04-07,40,77,58,116
934,2019-04-08,29,75,54,108
934,2019-04-09,43,72,57,114
934,2019-04-10,29,52,42,84
934,2019-04-11,30,56,42,84
934,2019-04-12,28,67,46,92
934,2019-04-13,46,77,62,124
934,2019-04-14,28,70,44,88
934,2019-04-15,19,74,38,76
934,2019-04-16,12,67,35,70
934,2019-04-17,15,74,36,72
934,2019-04-18,15,87,44,88
934,2019-04-19,7,84,33,66
934,2019-04-20,6,90,28,56
934,2019-04-21,4,40,21,42
934,2019-04-22,10,60,30,60
934,2019-04-23,12,32,21,42
934,2019-04-25,7,32,16,32
934,2019-04-26,4,17,10,20
934,2019-04-27,8,42,21,42
934,2019-04-28,18,47,33,66
934,2019-04-29,12,40,21,42
934,2019-04-30,19,42,25,50
935,2019-04-01,6,37,18,36
935,2019-04-03,31,61,46,92
935,2019-04-04,24,65,43,86
935,2019-04-05,19,65,44,88
935,2019-04-06,51,83,62,124
935,2019-04-07,45,96,67,134
935,2019-04-08,30,80,58,116
935,2019-04-09,48,75,61,122
935,2019-04-10,34,53,44,88
935,2019-04-11,32,61,45,90
935,2019-04-12,33,68,48,96
935,2019-04-13,51,93,67,134
935,2019-04-14,22,78,46,92
935,2019-04-15,20,73,39,78
935,2019-04-16,12,70,36,72
935,2019-04-17,16,90,43,86
935,2019-04-18,15,107,48,96
935,2019-04-25,9,38,20,40
935,2019-04-26,5,21,12,24
935,2019-04-27,8,50,24,48
935,2019-04-28,18,53,38,76
935,2019-04-29,13,41,23,46
935,2019-04-30,19,46,29,58
936,2019-04-01,7,41,20,40
936,2019-04-03,30,67,45,90
936,2019-04-04,22,65,43,86
936,2019-04-05,17,65,45,90
936,2019-04-06,52,84,60,120
936,2019-04-07,40,86,63,126
936,2019-04-08,29,76,57,114
936,2019-04-09,48,81,61,122
936,2019-04-10,30,56,43,86
936,2019-04-11,35,79,52,104
936,2019-04-12,28,80,50,100
936,2019-04-13,44,135,80,160
936,2019-04-14,26,73,44,88
936,2019-04-15,19,73,38,76
936,2019-04-16,12,76,43,86
936,2019-04-17,16,90,41,82
936,2019-04-18,14,99,48,96
936,2019-04-19,7,94,35,70
936,2019-04-20,7,58,29,58
936,2019-04-21,4,45,23,46
936,2019-04-22,9,51,28,56
936,2019-04-23,15,28,22,44
936,2019-04-25,8,32,17,34
936,2019-04-26,5,20,11,22
936,2019-04-27,8,44,22,44
936,2019-04-28,17,49,34,68
936,2019-04-29,12,42,22,44
936,2019-04-30,20,38,27,54
937,2019-04-01,5,42,20,40
937,2019-04-03,33,65,46,92
937,2019-04-04,24,60,44,88
937,2019-04-05,16,63,39,78
937,2019-04-06,44,82,62,124
937,2019-04-07,43,90,66,132
937,2019-04-08,28,86,57,114
937,2019-04-09,47,96,63,126
937,2019-04-10,31,55,44,88
937,2019-04-11,34,59,46,92
937,2019-04-12,35,74,49,98
937,2019-04-13,54,113,70,140
937,2019-04-14,24,84,46,92
937,2019-04-15,20,73,41,82
937,2019-04-16,12,77,37,74
937,2019-04-17,14,111,42,84
937,2019-04-18,14,139,55,110
937,2019-04-19,7,83,40,80
937,2019-04-20,8,62,32,64
937,2019-04-21,6,56,25,50
937,2019-04-22,10,53,30,60
937,2019-04-23,15,47,26,52
937,2019-04-25,9,48,22,44
937,2019-04-26,4,40,13,26
937,2019-04-27,9,39,22,44
937,2019-04-28,18,56,36,72
937,2019-04-29,10,30,18,36
937,2019-04-30,20,46,30,60
939,2019-04-01,6,55,28,56
939,2019-04-03,31,62,50,100
939,2019-04-04,24,73,48,96
939,2019-04-05,12,118,54,108
939,2019-04-06,46,100,68,136
939,2019-04-07,51,152,85,170
939,2019-04-08,36,196,84,168
939,2019-04-09,48,92,66,132
939,2019-04-10,40,81,53,106
939,2019-04-11,38,82,53,106
939,2019-04-12,36,92,58,116
939,2019-04-13,63,122,83,166
939,2019-04-14,29,122,56,112
939,2019-04-15,22,106,52,104
939,2019-04-16,13,96,45,90
939,2019-04-17,15,193,54,108
939,2019-04-18,16,177,77,154
939,2019-04-19,9,150,56,112
939,2019-04-20,8,86,38,76
939,2019-04-21,5,71,35,70
939,2019-04-22,13,71,34,68
939,2019-04-23,18,46,27,54
939,2019-04-25,10,54,28,56
939,2019-04-26,5,51,24,48
939,2019-04-27,11,55,26,52
939,2019-04-28,22,60,40,80
939,2019-04-29,12,56,30,60
939,2019-04-30,23,49,34,68
94,2019-04-03,39,82,54,108
94,2019-04-04,29,86,53,106
94,2019-04-05,18,92,54,108
94,2019-04-06,58,108,72,144
94,2019-04-07,50,116,74,148
94,2019-04-08,44,149,73,146
94,2019-04-09,50,112,71,142
94,2019-04-10,40,106,65,130
94,2019-04-11,44,73,57,114
94,2019-04-12,40,176,74,148
94,2019-04-13,68,203,106,212
94,2019-04-14,34,156,61,122
94,2019-04-15,26,101,57,114
94,2019-04-16,16,89,44,88
94,2019-04-17,23,236,66,132
94,2019-04-18,20,139,60,120
94,2019-04-19,16,110,50,100
94,2019-04-20,10,245,50,100
94,2019-04-21,8,107,41,82
94,2019-04-22,18,71,40,80
94,2019-04-23,13,57,32,64
94,2019-04-26,5,44,20,40
94,2019-04-27,13,58,31,62
94,2019-04-28,24,66,45,90
94,2019-04-29,14,47,26,52
94,2019-04-30,28,76,44,88
940,2019-04-01,8,54,26,52
940,2019-04-03,39,109,62,124
940,2019-04-04,24,80,49,98
940,2019-04-05,16,168,58,116
940,2019-04-06,54,104,66,132
940,2019-04-07,40,113,72,144
940,2019-04-08,26,116,70,140
940,2019-04-09,47,98,67,134
940,2019-04-10,37,62,48,96
940,2019-04-11,35,66,44,88
940,2019-04-12,32,89,51,102
940,2019-04-13,44,126,73,146
940,2019-04-14,27,77,49,98
940,2019-04-15,20,152,53,106
940,2019-04-16,12,99,47,94
940,2019-04-17,26,140,52,104
940,2019-04-18,17,146,74,148
940,2019-04-19,6,148,50,100
940,2019-04-20,6,78,39,78
940,2019-04-21,5,73,35,70
940,2019-04-22,15,68,36,72
940,2019-04-23,18,46,27,54
940,2019-04-26,6,36,19,38
940,2019-04-27,12,53,34,68
940,2019-04-28,17,70,46,92
940,2019-04-29,18,54,30,60
940,2019-04-30,22,50,34,68
942,2019-04-01,6,50,19,38
942,2019-04-02,17,52,29,58
942,2019-04-03,30,64,46,92
942,2019-04-04,23,68,43,86
942,2019-04-05,16,65,45,90
942,2019-04-06,52,81,60,120
942,2019-04-07,42,94,66,132
942,2019-04-08,29,76,57,114
942,2019-04-09,43,116,59,118
942,2019-04-10,29,54,44,88
942,2019-04-11,30,58,44,88
942,2019-04-12,31,62,48,96
942,2019-04-13,42,80,59,118
942,2019-04-14,22,71,42,84
942,2019-04-15,16,78,38,76
942,2019-04-16,12,70,37,74
942,2019-04-17,14,91,41,82
942,2019-04-18,13,115,50,100
942,2019-04-19,6,101,37,74
942,2019-04-20,6,64,32,64
942,2019-04-21,4,55,25,50
942,2019-04-22,8,53,29,58
942,2019-04-23,12,49,25,50
942,2019-04-25,10,42,24,48
942,2019-04-26,5,22,13,26
942,2019-04-27,11,45,27,54
942,2019-04-28,21,54,43,86
942,2019-04-29,13,48,26,52
942,2019-04-30,21,51,31,62
944,2019-04-01,6,39,20,40
944,2019-04-03,29,66,43,86
944,2019-04-04,23,64,42,84
944,2019-04-05,16,61,43,86
944,2019-04-06,53,91,62,124
944,2019-04-07,41,95,65,130
944,2019-04-08,32,82,60,120
944,2019-04-09,49,79,62,124
944,2019-04-10,31,55,45,90
944,2019-04-11,34,56,46,92
944,2019-04-12,28,81,49,98
944,2019-04-13,54,96,73,146
944,2019-04-14,24,88,49,98
944,2019-04-15,19,85,40,80
944,2019-04-16,12,77,39,78
944,2019-04-17,13,104,40,80
944,2019-04-18,15,100,46,92
944,2019-04-19,7,89,36,72
944,2019-04-20,7,61,30,60
944,2019-04-21,4,46,22,44
944,2019-04-22,9,48,26,52
944,2019-04-23,14,30,22,44
944,2019-04-25,8,37,19,38
944,2019-04-26,5,23,12,24
944,2019-04-27,9,48,24,48
944,2019-04-28,21,53,39,78
944,2019-04-29,16,44,26,52
944,2019-04-30,21,48,32,64
945,2019-04-01,5,43,19,38
945,2019-04-03,33,64,47,94
945,2019-04-04,21,64,44,88
945,2019-04-05,15,68,44,88
945,2019-04-06,54,93,63,126
945,2019-04-07,37,104,67,134
945,2019-04-08,23,88,60,120
945,2019-04-09,45,82,62,124
945,2019-04-10,32,53,43,86
945,2019-04-11,31,54,41,82
945,2019-04-12,32,65,45,90
945,2019-04-13,44,90,63,126
945,2019-04-14,22,73,43,86
945,2019-04-15,14,78,37,74
945,2019-04-16,11,77,38,76
945,2019-04-17,16,104,40,80
945,2019-04-18,12,142,58,116
945,2019-04-19,5,118,42,84
945,2019-04-20,6,67,32,64
945,2019-04-21,3,52,25,50
945,2019-04-22,8,62,30,60
945,2019-04-23,14,34,24,48
945,2019-04-25,10,39,22,44
945,2019-04-26,5,34,15,30
945,2019-04-27,10,47,26,52
945,2019-04-28,19,56,39,78
945,2019-04-29,15,57,25,50
945,2019-04-30,20,50,29,58
946,2019-04-01,6,50,17,34
946,2019-04-03,33,63,46,92
946,2019-04-04,24,66,44,88
946,2019-04-05,16,66,46,92
946,2019-04-06,54,88,62,124
946,2019-04-07,44,96,67,134
946,2019-04-08,30,83,60,120
946,2019-04-09,48,77,61,122
946,2019-04-10,31,51,43,86
946,2019-04-11,30,51,41,82
946,2019-04-12,28,68,44,88
946,2019-04-13,41,85,62,124
946,2019-04-14,22,84,45,90
946,2019-04-15,18,82,37,74
946,2019-04-16,13,78,40,80
946,2019-04-17,16,93,39,78
946,2019-04-18,15,118,52,104
946,2019-04-19,7,108,37,74
946,2019-04-20,6,62,32,64
946,2019-04-21,5,48,23,46
946,2019-04-22,10,49,28,56
946,2019-04-23,13,32,23,46
946,2019-04-25,8,38,20,40
946,2019-04-26,5,23,12,24
946,2019-04-27,11,43,24,48
946,2019-04-28,19,56,37,74
946,2019-04-29,12,34,22,44
946,2019-04-30,19,43,28,56
95,2019-04-07,41,89,70,140
95,2019-04-08,28,120,62,124
95,2019-04-09,44,94,61,122
95,2019-04-10,31,50,42,84
95,2019-04-11,27,61,40,80
95,2019-04-12,26,74,44,88
95,2019-04-13,58,96,69,138
95,2019-04-14,22,86,43,86
95,2019-04-15,19,69,42,84
95,2019-04-16,11,80,37,74
95,2019-04-18,14,121,49,98
95,2019-04-20,6,99,31,62
95,2019-04-26,5,37,15,30
95,2019-04-27,11,44,25,50
95,2019-04-28,22,59,42,84
95,2019-04-29,16,38,28,56
95,2019-04-30,19,51,32,64
96,2019-04-03,36,66,51,102
96,2019-04-04,27,78,48,96
96,2019-04-05,18,104,54,108
96,2019-04-06,58,121,71,142
96,2019-04-07,48,120,77,154
96,2019-04-08,35,182,70,140
96,2019-04-09,48,82,64,128
96,2019-04-10,42,68,54,108
96,2019-04-11,41,67,50,100
96,2019-04-12,38,89,57,114
96,2019-04-13,56,97,75,150
96,2019-04-14,36,96,58,116
96,2019-04-15,22,121,49,98
96,2019-04-16,15,98,48,96
96,2019-04-17,22,105,45,90
96,2019-04-18,16,119,53,106
96,2019-04-19,8,91,36,72
96,2019-04-20,7,61,29,58
96,2019-04-21,5,51,24,48
96,2019-04-22,12,46,30,60
96,2019-04-23,15,37,26,52
96,2019-04-26,6,34,15,30
96,2019-04-27,11,50,28,56
96,2019-04-28,24,59,41,82
96,2019-04-29,10,37,22,44
96,2019-04-30,24,52,33,66
97,2019-04-02,22,54,30,60
97,2019-04-03,32,64,47,94
97,2019-04-04,23,67,45,90
97,2019-04-05,15,71,46,92
97,2019-04-06,54,88,62,124
97,2019-04-07,39,99,67,134
97,2019-04-08,26,91,61,122
97,2019-04-09,44,78,60,120
97,2019-04-10,29,52,42,84
97,2019-04-11,29,54,38,76
97,2019-04-12,29,68,45,90
97,2019-04-13,42,88,62,124
97,2019-04-14,24,74,43,86
97,2019-04-15,15,75,37,74
97,2019-04-16,11,80,39,78
97,2019-04-26,5,26,13,26
97,2019-04-27,11,47,25,50
97,2019-04-28,23,57,40,80
97,2019-04-29,15,39,24,48
97,2019-04-30,21,46,30,60
98,2019-04-02,20,50,33,66
98,2019-04-03,34,67,49,98
98,2019-04-04,26,72,47,94
98,2019-04-05,18,73,50,100
98,2019-04-06,56,104,67,134
98,2019-04-07,49,106,74,148
98,2019-04-08,32,91,66,132
98,2019-04-09,50,85,64,128
98,2019-04-10,34,56,46,92
98,2019-04-11,35,53,45,90
98,2019-04-12,32,74,49,98
98,2019-04-13,49,91,68,136
98,2019-04-14,24,83,47,94
98,2019-04-15,20,86,44,88
98,2019-04-16,15,85,43,86
98,2019-04-17,19,101,44,88
98,2019-04-18,16,124,55,110
98,2019-04-19,8,112,37,74
98,2019-04-20,8,68,33,66
98,2019-04-21,5,50,25,50
98,2019-04-22,11,55,31,62
98,2019-04-23,16,36,26,52
98,2019-04-26,5,26,14,28
98,2019-04-27,11,50,28,56
98,2019-04-28,26,66,45,90
98,2019-04-29,18,48,31,62
98,2019-04-30,21,48,34,68
99,2019-04-03,36,69,50,100
99,2019-04-04,27,65,46,92
99,2019-04-05,18,66,43,86
99,2019-04-06,56,100,70,140
99,2019-04-07,55,114,80,160
99,2019-04-08,38,126,77,154
99,2019-04-09,52,94,69,138
99,2019-04-10,38,66,50,100
99,2019-04-11,40,65,54,108
99,2019-04-12,36,86,58,116
99,2019-04-13,62,127,81,162
99,2019-04-14,32,95,53,106
99,2019-04-15,24,83,48,96
99,2019-04-16,13,94,44,88
99,2019-04-17,15,156,55,110
99,2019-04-18,15,141,61,122
99,2019-04-19,9,129,45,90
99,2019-04-20,9,76,37,74
99,2019-04-21,6,69,32,64
99,2019-04-22,10,66,36,72
99,2019-04-23,15,39,27,54
99,2019-04-26,6,32,16,32
99,2019-04-27,12,50,30,60
99,2019-04-28,30,66,50,100
99,2019-04-29,22,70,37,74
99,2019-04-30,25,54,38,76
